Temperature,Jsc2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3
95,1.00773,1.00764,1.00111,1.00109,1.05701,1.05698,1.05695,1.04285,1.04276
95,1.00764,1.00757,1.00109,1.00108,1.05698,1.05695,1.057,1.04276,1.04273
95,1.00757,1.0075,1.00108,1.00106,1.05695,1.057,1.05699,1.04273,1.04271
95,1.0075,1.00743,1.00106,1.00103,1.057,1.05699,1.057,1.04271,1.04272
95,1.00743,1.00735,1.00103,1.001,1.05699,1.057,1.05707,1.04272,1.04271
95,1.00735,1.00724,1.001,1.001,1.057,1.05707,1.05706,1.04271,1.04262
95,1.00724,1.00713,1.001,1.00097,1.05707,1.05706,1.05706,1.04262,1.04259
95,1.00713,1.00703,1.00097,1.00094,1.05706,1.05706,1.05713,1.04259,1.04254
95,1.00703,1.00693,1.00094,1.00091,1.05706,1.05713,1.05714,1.04254,1.04251
95,1.00693,1.00681,1.00091,1.00089,1.05713,1.05714,1.05709,1.04251,1.04259
95,1.00681,1.00671,1.00089,1.00086,1.05714,1.05709,1.05712,1.04259,1.04254
95,1.00671,1.00658,1.00086,1.00086,1.05709,1.05712,1.05716,1.04254,1.04245
95,1.00658,1.00647,1.00086,1.00082,1.05712,1.05716,1.05722,1.04245,1.04237
95,1.00647,1.00634,1.00082,1.00081,1.05716,1.05722,1.05727,1.04237,1.04231
95,1.00634,1.00621,1.00081,1.00079,1.05722,1.05727,1.05734,1.04231,1.04231
95,1.00621,1.00607,1.00079,1.00076,1.05727,1.05734,1.05742,1.04231,1.04219
95,1.00607,1.00591,1.00076,1.00075,1.05734,1.05742,1.05743,1.04219,1.04212
95,1.00591,1.00578,1.00075,1.00071,1.05742,1.05743,1.05749,1.04212,1.04212
95,1.00578,1.00568,1.00071,1.00067,1.05743,1.05749,1.05758,1.04212,1.04208
95,1.00568,1.00557,1.00067,1.00063,1.05749,1.05758,1.05762,1.04208,1.04204
95,1.00557,1.00546,1.00063,1.00059,1.05758,1.05762,1.05769,1.04204,1.04201
95,1.00546,1.00529,1.00059,1.00056,1.05762,1.05769,1.05777,1.04201,1.04198
95,1.00529,1.00516,1.00056,1.00053,1.05769,1.05777,1.05779,1.04198,1.04202
95,1.00516,1.00502,1.00053,1.00049,1.05777,1.05779,1.05781,1.04202,1.04207
95,1.00502,1.00489,1.00049,1.00044,1.05779,1.05781,1.05784,1.04207,1.04207
95,1.00489,1.00475,1.00044,1.00043,1.05781,1.05784,1.05786,1.04207,1.04203
95,1.00475,1.00463,1.00043,1.00037,1.05784,1.05786,1.05794,1.04203,1.04197
95,1.00463,1.00446,1.00037,1.00035,1.05786,1.05794,1.05794,1.04197,1.04197
95,1.00446,1.00429,1.00035,1.00031,1.05794,1.05794,1.058,1.04197,1.04194
95,1.00429,1.00415,1.00031,1.00027,1.05794,1.058,1.05796,1.04194,1.04198
95,1.00415,1.00399,1.00027,1.00024,1.058,1.05796,1.05795,1.04198,1.04202
95,1.00399,1.00386,1.00024,1.00021,1.05796,1.05795,1.05794,1.04202,1.04184
95,1.00386,1.00371,1.00021,1.00015,1.05795,1.05794,1.05802,1.04184,1.04175
95,1.00371,1.00354,1.00015,1.00012,1.05794,1.05802,1.05798,1.04175,1.04175
95,1.00354,1.00339,1.00012,1.00007,1.05802,1.05798,1.05797,1.04175,1.04179
95,1.00339,1.00323,1.00007,1,1.05798,1.05797,1.05798,1.04179,1.04171
95,1.00323,1.00309,1,0.99995,1.05797,1.05798,1.05795,1.04171,1.04167
95,1.00309,1.00294,0.99995,0.9999,1.05798,1.05795,1.05794,1.04167,1.04168
95,1.00294,1.00284,0.9999,0.99983,1.05795,1.05794,1.05796,1.04168,1.04166
95,1.00284,1.00271,0.99983,0.99978,1.05794,1.05796,1.05793,1.04166,1.04161
95,1.00271,1.00258,0.99978,0.99971,1.05796,1.05793,1.05797,1.04161,1.04154
95,1.00258,1.00243,0.99971,0.99965,1.05793,1.05797,1.05801,1.04154,1.04151
95,1.00243,1.0023,0.99965,0.9996,1.05797,1.05801,1.05803,1.04151,1.04147
95,1.0023,1.00218,0.9996,0.99954,1.05801,1.05803,1.058,1.04147,1.04137
95,1.00218,1.00207,0.99954,0.99948,1.05803,1.058,1.05793,1.04137,1.04142
95,1.00207,1.00193,0.99948,0.99943,1.058,1.05793,1.05793,1.04142,1.04119
95,1.00193,1.00179,0.99943,0.99937,1.05793,1.05793,1.05792,1.04119,1.04114
95,1.00179,1.00166,0.99937,0.99932,1.05793,1.05792,1.05796,1.04114,1.04112
95,1.00166,1.00154,0.99932,0.99925,1.05792,1.05796,1.05799,1.04112,1.04108
95,1.00154,1.00141,0.99925,0.99921,1.05796,1.05799,1.05801,1.04108,1.04112
95,1.00141,1.0013,0.99921,0.99916,1.05799,1.05801,1.05802,1.04112,1.04116
95,1.0013,1.00119,0.99916,0.99912,1.05801,1.05802,1.05805,1.04116,1.04116
95,1.00119,1.00111,0.99912,0.99907,1.05802,1.05805,1.05808,1.04116,1.04119
95,1.00111,1.00103,0.99907,0.99903,1.05805,1.05808,1.05806,1.04119,1.04121
95,1.00103,1.00093,0.99903,0.999,1.05808,1.05806,1.05812,1.04121,1.04129
95,1.00093,1.00084,0.999,0.99896,1.05806,1.05812,1.05811,1.04129,1.04139
95,1.00084,1.0007,0.99896,0.99894,1.05812,1.05811,1.05811,1.04139,1.04151
95,1.0007,1.00057,0.99894,0.99893,1.05811,1.05811,1.05811,1.04151,1.0415
95,1.00057,1.00045,0.99893,0.9989,1.05811,1.05811,1.05814,1.0415,1.04151
95,1.00045,1.00033,0.9989,0.99888,1.05811,1.05814,1.0582,1.04151,1.04149
95,1.00033,1.00018,0.99888,0.99886,1.05814,1.0582,1.05823,1.04149,1.04149
95,1.00018,1.00006,0.99886,0.99884,1.0582,1.05823,1.05836,1.04149,1.04148
95,1.00006,0.99994,0.99884,0.99882,1.05823,1.05836,1.05836,1.04148,1.0414
95,0.99994,0.99984,0.99882,0.9988,1.05836,1.05836,1.05833,1.0414,1.04145
95,0.99984,0.99975,0.9988,0.99878,1.05836,1.05833,1.05835,1.04145,1.04147
95,0.99975,0.99964,0.99878,0.99875,1.05833,1.05835,1.05837,1.04147,1.04163
95,0.99964,0.99952,0.99875,0.99876,1.05835,1.05837,1.05835,1.04163,1.04166
95,0.99952,0.99945,0.99876,0.99875,1.05837,1.05835,1.05838,1.04166,1.0417
95,0.99945,0.99933,0.99875,0.99874,1.05835,1.05838,1.05841,1.0417,1.04175
95,0.99933,0.99923,0.99874,0.99873,1.05838,1.05841,1.05842,1.04175,1.0418
95,0.99923,0.99911,0.99873,0.99871,1.05841,1.05842,1.05847,1.0418,1.04178
95,0.99911,0.99897,0.99871,0.9987,1.05842,1.05847,1.05844,1.04178,1.04184
95,0.99897,0.99886,0.9987,0.99872,1.05847,1.05844,1.05846,1.04184,1.04183
95,0.99886,0.99875,0.99872,0.99873,1.05844,1.05846,1.05853,1.04183,1.04178
95,0.99875,0.99866,0.99873,0.99873,1.05846,1.05853,1.05852,1.04178,1.04189
95,0.99866,0.99859,0.99873,0.99872,1.05853,1.05852,1.05864,1.04189,1.04199
95,0.99859,0.9985,0.99872,0.99875,1.05852,1.05864,1.05867,1.04199,1.04196
95,0.9985,0.99841,0.99875,0.99878,1.05864,1.05867,1.05867,1.04196,1.04213
95,0.99841,0.9983,0.99878,0.99879,1.05867,1.05867,1.05879,1.04213,1.04219
95,0.9983,0.9982,0.99879,0.9988,1.05867,1.05879,1.05892,1.04219,1.04212
95,0.9982,0.99812,0.9988,0.99882,1.05879,1.05892,1.05901,1.04212,1.04207
95,0.99812,0.99802,0.99882,0.99882,1.05892,1.05901,1.05906,1.04207,1.04208
95,0.99802,0.99794,0.99882,0.99887,1.05901,1.05906,1.05898,1.04208,1.04206
95,0.99794,0.99783,0.99887,0.99889,1.05906,1.05898,1.059,1.04206,1.04204
95,0.99783,0.99777,0.99889,0.9989,1.05898,1.059,1.05904,1.04204,1.04205
95,0.99777,0.99767,0.9989,0.99892,1.059,1.05904,1.05906,1.04205,1.04207
95,0.99767,0.99758,0.99892,0.99894,1.05904,1.05906,1.0591,1.04207,1.04209
95,0.99758,0.99748,0.99894,0.99898,1.05906,1.0591,1.05911,1.04209,1.04211
95,0.99748,0.9974,0.99898,0.999,1.0591,1.05911,1.05915,1.04211,1.04211
95,0.9974,0.99732,0.999,0.99903,1.05911,1.05915,1.05915,1.04211,1.04217
95,0.99732,0.99724,0.99903,0.99903,1.05915,1.05915,1.05914,1.04217,1.04228
95,0.99724,0.99726,0.99903,0.9989,1.05915,1.05914,1.05953,1.04228,1.04204
95,0.99726,0.99719,0.9989,0.99888,1.05914,1.05953,1.05961,1.04204,1.04191
95,0.99719,0.99709,0.99888,0.99888,1.05953,1.05961,1.05958,1.04191,1.04188
95,0.99709,0.99696,0.99888,0.99889,1.05961,1.05958,1.05955,1.04188,1.04179
95,0.99696,0.99685,0.99889,0.99892,1.05958,1.05955,1.05949,1.04179,1.04171
95,0.99685,0.99674,0.99892,0.99893,1.05955,1.05949,1.05941,1.04171,1.04177
95,0.99674,0.99662,0.99893,0.99894,1.05949,1.05941,1.05938,1.04177,1.04173
95,0.99662,0.99653,0.99894,0.99895,1.05941,1.05938,1.05942,1.04173,1.04172
95,0.99653,0.99642,0.99895,0.99893,1.05938,1.05942,1.05943,1.04172,1.04156
95,0.99642,0.99629,0.99893,0.99892,1.05942,1.05943,1.05943,1.04156,1.04146
95,0.99629,0.9962,0.99892,0.9989,1.05943,1.05943,1.05944,1.04146,1.04149
95,0.9962,0.99606,0.9989,0.99888,1.05943,1.05944,1.05932,1.04149,1.04154
95,0.99606,0.99594,0.99888,0.99885,1.05944,1.05932,1.05934,1.04154,1.0415
95,0.99594,0.99583,0.99885,0.99883,1.05932,1.05934,1.05933,1.0415,1.04147
95,0.99583,0.99574,0.99883,0.9988,1.05934,1.05933,1.05928,1.04147,1.04148
95,0.99574,0.99566,0.9988,0.99874,1.05933,1.05928,1.05926,1.04148,1.0415
95,0.99566,0.99556,0.99874,0.99869,1.05928,1.05926,1.05927,1.0415,1.04148
95,0.99556,0.99549,0.99869,0.99865,1.05926,1.05927,1.05925,1.04148,1.04147
95,0.99549,0.99538,0.99865,0.99861,1.05927,1.05925,1.05922,1.04147,1.04144
95,0.99538,0.99529,0.99861,0.99858,1.05925,1.05922,1.05924,1.04144,1.04133
95,0.99529,0.99523,0.99858,0.99853,1.05922,1.05924,1.05921,1.04133,1.04133
95,0.99523,0.99516,0.99853,0.99847,1.05924,1.05921,1.05916,1.04133,1.04137
95,0.99516,0.99508,0.99847,0.99843,1.05921,1.05916,1.05908,1.04137,1.04138
95,0.99508,0.99499,0.99843,0.99838,1.05916,1.05908,1.05902,1.04138,1.04141
95,0.99499,0.99493,0.99838,0.99831,1.05908,1.05902,1.05898,1.04141,1.0414
95,0.99493,0.99487,0.99831,0.99824,1.05902,1.05898,1.05892,1.0414,1.04144
95,0.99487,0.99483,0.99824,0.99817,1.05898,1.05892,1.0589,1.04144,1.04146
95,0.99483,0.99475,0.99817,0.99811,1.05892,1.0589,1.05887,1.04146,1.04145
95,0.99475,0.99466,0.99811,0.99806,1.0589,1.05887,1.05882,1.04145,1.04146
95,0.99466,0.99459,0.99806,0.998,1.05887,1.05882,1.05878,1.04146,1.0415
95,0.99459,0.99451,0.998,0.99793,1.05882,1.05878,1.05876,1.0415,1.04152
95,0.99451,0.99448,0.99793,0.99784,1.05878,1.05876,1.05875,1.04152,1.04154
95,0.99448,0.99442,0.99784,0.99776,1.05876,1.05875,1.05876,1.04154,1.04153
95,0.99442,0.99437,0.99776,0.99769,1.05875,1.05876,1.05879,1.04153,1.04149
95,0.99437,0.9943,0.99769,0.99761,1.05876,1.05879,1.05876,1.04149,1.04152
95,0.9943,0.99428,0.99761,0.99752,1.05879,1.05876,1.05871,1.04152,1.04162
95,0.99428,0.99421,0.99752,0.99744,1.05876,1.05871,1.05867,1.04162,1.04166
95,0.99421,0.99418,0.99744,0.99736,1.05871,1.05867,1.05865,1.04166,1.04165
95,0.99418,0.99413,0.99736,0.99727,1.05867,1.05865,1.05859,1.04165,1.04169
95,0.99413,0.99411,0.99727,0.99718,1.05865,1.05859,1.05864,1.04169,1.04167
95,0.99411,0.99407,0.99718,0.99707,1.05859,1.05864,1.05869,1.04167,1.04156
95,0.99407,0.99405,0.99707,0.99696,1.05864,1.05869,1.05873,1.04156,1.04177
95,0.99405,0.99404,0.99696,0.99685,1.05869,1.05873,1.05871,1.04177,1.04185
95,0.99404,0.99405,0.99685,0.99673,1.05873,1.05871,1.05879,1.04185,1.04186
95,0.99405,0.99405,0.99673,0.99664,1.05871,1.05879,1.0588,1.04186,1.04188
95,0.99405,0.99404,0.99664,0.99655,1.05879,1.0588,1.05884,1.04188,1.04193
95,0.99404,0.99402,0.99655,0.99645,1.0588,1.05884,1.05889,1.04193,1.04198
95,0.99402,0.99401,0.99645,0.99636,1.05884,1.05889,1.05889,1.04198,1.04198
95,0.99401,0.99397,0.99636,0.99629,1.05889,1.05889,1.05884,1.04198,1.04202
95,0.99397,0.99396,0.99629,0.99618,1.05889,1.05884,1.05889,1.04202,1.04211
95,0.99396,0.99394,0.99618,0.9961,1.05884,1.05889,1.05883,1.04211,1.04211
95,0.99394,0.99394,0.9961,0.99603,1.05889,1.05883,1.05882,1.04211,1.0422
95,0.99394,0.99394,0.99603,0.99594,1.05883,1.05882,1.0588,1.0422,1.04228
95,0.99394,0.99392,0.99594,0.99585,1.05882,1.0588,1.05887,1.04228,1.04235
95,0.99392,0.9939,0.99585,0.99577,1.0588,1.05887,1.05893,1.04235,1.04236
95,0.9939,0.99388,0.99577,0.99567,1.05887,1.05893,1.05899,1.04236,1.0426
95,0.99388,0.99386,0.99567,0.99561,1.05893,1.05899,1.05902,1.0426,1.04272
95,0.99386,0.99383,0.99561,0.99555,1.05899,1.05902,1.05901,1.04272,1.0428
95,0.99383,0.99379,0.99555,0.99549,1.05902,1.05901,1.05901,1.0428,1.04287
95,0.99379,0.99378,0.99549,0.99541,1.05901,1.05901,1.05902,1.04287,1.04296
95,0.99378,0.99372,0.99541,0.99535,1.05901,1.05902,1.05901,1.04296,1.04303
95,0.99372,0.99367,0.99535,0.99529,1.05902,1.05901,1.05898,1.04303,1.04312
95,0.99367,0.99362,0.99529,0.99525,1.05901,1.05898,1.05895,1.04312,1.0432
95,0.99362,0.99355,0.99525,0.9952,1.05898,1.05895,1.059,1.0432,1.04328
95,0.99355,0.99348,0.9952,0.99515,1.05895,1.059,1.05897,1.04328,1.04326
95,0.99348,0.99339,0.99515,0.99513,1.059,1.05897,1.05899,1.04326,1.04327
95,0.99339,0.99332,0.99513,0.99508,1.05897,1.05899,1.05901,1.04327,1.04321
95,0.99332,0.99325,0.99508,0.99504,1.05899,1.05901,1.05905,1.04321,1.04327
95,0.99325,0.99317,0.99504,0.99502,1.05901,1.05905,1.05899,1.04327,1.04334
95,0.99317,0.99312,0.99502,0.99499,1.05905,1.05899,1.05892,1.04334,1.04347
95,0.99312,0.99307,0.99499,0.99497,1.05899,1.05892,1.05883,1.04347,1.04363
95,0.99307,0.99298,0.99497,0.99496,1.05892,1.05883,1.05872,1.04363,1.04369
95,0.99298,0.99291,0.99496,0.99493,1.05883,1.05872,1.05873,1.04369,1.04378
95,0.99291,0.99285,0.99493,0.99494,1.05872,1.05873,1.05868,1.04378,1.04394
95,0.99285,0.99274,0.99494,0.99496,1.05873,1.05868,1.05862,1.04394,1.04389
95,0.99274,0.99264,0.99496,0.99499,1.05868,1.05862,1.05856,1.04389,1.04385
95,0.99264,0.99256,0.99499,0.995,1.05862,1.05856,1.05853,1.04385,1.04383
95,0.99256,0.99246,0.995,0.995,1.05856,1.05853,1.05846,1.04383,1.04378
95,0.99246,0.99235,0.995,0.99503,1.05853,1.05846,1.05843,1.04378,1.04372
95,0.99235,0.99225,0.99503,0.99505,1.05846,1.05843,1.05845,1.04372,1.0437
95,0.99225,0.99215,0.99505,0.9951,1.05843,1.05845,1.05842,1.0437,1.04369
95,0.99215,0.99206,0.9951,0.99516,1.05845,1.05842,1.05843,1.04369,1.04358
95,0.99206,0.99195,0.99516,0.99515,1.05842,1.05843,1.05842,1.04358,1.04355
95,0.99195,0.99182,0.99515,0.99516,1.05843,1.05842,1.05836,1.04355,1.0435
95,0.99182,0.99166,0.99516,0.99518,1.05842,1.05836,1.05833,1.0435,1.04338
95,0.99166,0.99149,0.99518,0.99522,1.05836,1.05833,1.05823,1.04338,1.04335
95,0.99149,0.99131,0.99522,0.99526,1.05833,1.05823,1.05816,1.04335,1.04335
95,0.99131,0.99113,0.99526,0.99529,1.05823,1.05816,1.05813,1.04335,1.04312
95,0.99113,0.99096,0.99529,0.99532,1.05816,1.05813,1.05806,1.04312,1.04308
95,0.99096,0.99078,0.99532,0.99536,1.05813,1.05806,1.05792,1.04308,1.04302
95,0.99078,0.99057,0.99536,0.9954,1.05806,1.05792,1.05785,1.04302,1.04291
95,0.99057,0.99039,0.9954,0.99546,1.05792,1.05785,1.0578,1.04291,1.04284
95,0.99039,0.99021,0.99546,0.99548,1.05785,1.0578,1.05784,1.04284,1.04288
95,0.99021,0.99003,0.99548,0.99555,1.0578,1.05784,1.0578,1.04288,1.04288
95,0.99003,0.98984,0.99555,0.99562,1.05784,1.0578,1.05776,1.04288,1.04278
95,0.98984,0.98965,0.99562,0.99568,1.0578,1.05776,1.05769,1.04278,1.0428
95,0.98965,0.98949,0.99568,0.99575,1.05776,1.05769,1.05764,1.0428,1.04281
95,0.98949,0.98932,0.99575,0.99579,1.05769,1.05764,1.05757,1.04281,1.04278
95,0.98932,0.98914,0.99579,0.99584,1.05764,1.05757,1.0575,1.04278,1.04276
95,0.98914,0.98899,0.99584,0.99588,1.05757,1.0575,1.05748,1.04276,1.04278
95,0.98899,0.98882,0.99588,0.99594,1.0575,1.05748,1.05749,1.04278,1.04272
95,0.98882,0.98863,0.99594,0.99598,1.05748,1.05749,1.05752,1.04272,1.04255
95,0.98863,0.98846,0.99598,0.99603,1.05749,1.05752,1.05746,1.04255,1.04255
95,0.98846,0.98832,0.99603,0.99608,1.05752,1.05746,1.05745,1.04255,1.04247
95,0.98832,0.98815,0.99608,0.99612,1.05746,1.05745,1.0574,1.04247,1.04241
95,0.98815,0.988,0.99612,0.99613,1.05745,1.0574,1.05739,1.04241,1.04239
95,0.988,0.98787,0.99613,0.99618,1.0574,1.05739,1.05738,1.04239,1.04235
95,0.98787,0.98776,0.99618,0.9962,1.05739,1.05738,1.05737,1.04235,1.04232
95,0.98776,0.98764,0.9962,0.99622,1.05738,1.05737,1.05733,1.04232,1.04229
95,0.98764,0.98751,0.99622,0.99625,1.05737,1.05733,1.05727,1.04229,1.04231
95,0.98751,0.9874,0.99625,0.99627,1.05733,1.05727,1.05722,1.04231,1.0422
95,0.9874,0.98725,0.99627,0.9963,1.05727,1.05722,1.05715,1.0422,1.04224
95,0.98725,0.98716,0.9963,0.99631,1.05722,1.05715,1.05712,1.04224,1.04223
95,0.98716,0.98707,0.99631,0.99634,1.05715,1.05712,1.05703,1.04223,1.04215
95,0.98707,0.98694,0.99634,0.99636,1.05712,1.05703,1.0569,1.04215,1.04201
95,0.98694,0.98685,0.99636,0.99636,1.05703,1.0569,1.05685,1.04201,1.042
95,0.98685,0.98676,0.99636,0.99638,1.0569,1.05685,1.05679,1.042,1.04199
95,0.98676,0.98666,0.99638,0.99639,1.05685,1.05679,1.05672,1.04199,1.042
95,0.98666,0.98657,0.99639,0.99639,1.05679,1.05672,1.05665,1.042,1.042
95,0.98657,0.98648,0.99639,0.9964,1.05672,1.05665,1.05657,1.042,1.04206
95,0.98648,0.98643,0.9964,0.99638,1.05665,1.05657,1.05651,1.04206,1.04211
95,0.98643,0.98635,0.99638,0.99636,1.05657,1.05651,1.05645,1.04211,1.04211
95,0.98635,0.98625,0.99636,0.99635,1.05651,1.05645,1.05637,1.04211,1.04209
95,0.98625,0.98621,0.99635,0.99632,1.05645,1.05637,1.05634,1.04209,1.04212
95,0.98621,0.9862,0.99632,0.99629,1.05637,1.05634,1.05632,1.04212,1.04212
95,0.9862,0.98617,0.99629,0.99626,1.05634,1.05632,1.05623,1.04212,1.04213
95,0.98617,0.98614,0.99626,0.99622,1.05632,1.05623,1.05617,1.04213,1.04219
95,0.98614,0.9861,0.99622,0.99617,1.05623,1.05617,1.0561,1.04219,1.04225
95,0.9861,0.98609,0.99617,0.99612,1.05617,1.0561,1.05603,1.04225,1.04234
95,0.98609,0.98609,0.99612,0.99607,1.0561,1.05603,1.056,1.04234,1.04237
95,0.98609,0.98609,0.99607,0.99602,1.05603,1.056,1.05594,1.04237,1.04241
95,0.98609,0.98611,0.99602,0.99597,1.056,1.05594,1.0559,1.04241,1.04247
95,0.98611,0.98613,0.99597,0.99591,1.05594,1.0559,1.05585,1.04247,1.04256
95,0.98613,0.98614,0.99591,0.99586,1.0559,1.05585,1.05579,1.04256,1.04263
95,0.98614,0.98616,0.99586,0.99581,1.05585,1.05579,1.05572,1.04263,1.0427
95,0.98616,0.98623,0.99581,0.99576,1.05579,1.05572,1.05567,1.0427,1.04273
95,0.98623,0.98628,0.99576,0.9957,1.05572,1.05567,1.05563,1.04273,1.04276
95,0.98628,0.98635,0.9957,0.99563,1.05567,1.05563,1.05561,1.04276,1.04287
95,0.98635,0.98642,0.99563,0.99555,1.05563,1.05561,1.05559,1.04287,1.04297
95,0.98642,0.98651,0.99555,0.99547,1.05561,1.05559,1.05557,1.04297,1.04309
95,0.98651,0.98658,0.99547,0.99541,1.05559,1.05557,1.05553,1.04309,1.04318
95,0.98658,0.98666,0.99541,0.99534,1.05557,1.05553,1.05548,1.04318,1.04331
95,0.98666,0.98672,0.99534,0.99528,1.05553,1.05548,1.05544,1.04331,1.04338
95,0.98672,0.98676,0.99528,0.99523,1.05548,1.05544,1.05536,1.04338,1.0435
95,0.98676,0.98679,0.99523,0.99518,1.05544,1.05536,1.0553,1.0435,1.04357
95,0.98679,0.98686,0.99518,0.99512,1.05536,1.0553,1.05524,1.04357,1.04374
95,0.98686,0.98693,0.99512,0.99508,1.0553,1.05524,1.05517,1.04374,1.04386
95,0.98693,0.98702,0.99508,0.99502,1.05524,1.05517,1.0551,1.04386,1.044
95,0.98702,0.98709,0.99502,0.99496,1.05517,1.0551,1.05503,1.044,1.04412
95,0.98709,0.98717,0.99496,0.9949,1.0551,1.05503,1.05503,1.04412,1.04419
95,0.98717,0.9872,0.9949,0.99485,1.05503,1.05503,1.05494,1.04419,1.04432
95,0.9872,0.98726,0.99485,0.9948,1.05503,1.05494,1.05492,1.04432,1.04451
95,0.98726,0.98734,0.9948,0.99473,1.05494,1.05492,1.05491,1.04451,1.04459
95,0.98734,0.98737,0.99473,0.99468,1.05492,1.05491,1.05488,1.04459,1.0447
95,0.98737,0.98743,0.99468,0.99464,1.05491,1.05488,1.05486,1.0447,1.0448
95,0.98743,0.98745,0.99464,0.99461,1.05488,1.05486,1.0548,1.0448,1.04486
95,0.98745,0.98745,0.99461,0.99459,1.05486,1.0548,1.05471,1.04486,1.04494
95,0.98745,0.98749,0.99459,0.99456,1.0548,1.05471,1.05466,1.04494,1.04503
95,0.98749,0.98749,0.99456,0.99453,1.05471,1.05466,1.05456,1.04503,1.04512
95,0.98749,0.98756,0.99453,0.99451,1.05466,1.05456,1.05449,1.04512,1.04529
95,0.98756,0.98759,0.99451,0.99449,1.05456,1.05449,1.05443,1.04529,1.04542
95,0.98759,0.98759,0.99449,0.99448,1.05449,1.05443,1.05438,1.04542,1.04547
95,0.98759,0.98762,0.99448,0.99446,1.05443,1.05438,1.05434,1.04547,1.0456
95,0.98762,0.98761,0.99446,0.99445,1.05438,1.05434,1.05434,1.0456,1.04563
95,0.98761,0.98759,0.99445,0.99445,1.05434,1.05434,1.05429,1.04563,1.0457
95,0.98759,0.98761,0.99445,0.99444,1.05434,1.05429,1.05433,1.0457,1.04582
95,0.98761,0.98761,0.99444,0.99442,1.05429,1.05433,1.05431,1.04582,1.04588
95,0.98761,0.98762,0.99442,0.99442,1.05433,1.05431,1.05429,1.04588,1.04598
95,0.98762,0.98764,0.99442,0.9944,1.05431,1.05429,1.05429,1.04598,1.04606
95,0.98764,0.98762,0.9944,0.99439,1.05429,1.05429,1.05428,1.04606,1.04612
95,0.98762,0.98759,0.99439,0.99439,1.05429,1.05428,1.05426,1.04612,1.04617
95,0.98759,0.98756,0.99439,0.9944,1.05428,1.05426,1.05419,1.04617,1.04626
95,0.98756,0.98754,0.9944,0.99439,1.05426,1.05419,1.0542,1.04626,1.04625
95,0.98754,0.98749,0.99439,0.9944,1.05419,1.0542,1.0542,1.04625,1.04624
95,0.98749,0.98743,0.9944,0.9944,1.0542,1.0542,1.0542,1.04624,1.04611
95,0.98743,0.98739,0.9944,0.9944,1.0542,1.0542,1.05417,1.04611,1.04614
95,0.98739,0.98735,0.9944,0.99439,1.0542,1.05417,1.05414,1.04614,1.04613
95,0.98735,0.98728,0.99439,0.99438,1.05417,1.05414,1.0541,1.04613,1.04613
95,0.98728,0.98719,0.99438,0.99439,1.05414,1.0541,1.05411,1.04613,1.04612
95,0.98719,0.9871,0.99439,0.9944,1.0541,1.05411,1.05407,1.04612,1.04617
95,0.9871,0.98698,0.9944,0.99441,1.05411,1.05407,1.05397,1.04617,1.04617
95,0.98698,0.98685,0.99441,0.99441,1.05407,1.05397,1.05393,1.04617,1.04614
95,0.98685,0.98671,0.99441,0.9944,1.05397,1.05393,1.05385,1.04614,1.04619
95,0.98671,0.98654,0.9944,0.99446,1.05393,1.05385,1.05376,1.04619,1.04621
95,0.98654,0.9864,0.99446,0.99448,1.05385,1.05376,1.05375,1.04621,1.04627
95,0.9864,0.98625,0.99448,0.99453,1.05376,1.05375,1.05371,1.04627,1.04628
95,0.98625,0.9861,0.99453,0.99456,1.05375,1.05371,1.05371,1.04628,1.04619
95,0.9861,0.98599,0.99456,0.99459,1.05371,1.05371,1.05373,1.04619,1.04617
95,0.98599,0.98585,0.99459,0.99461,1.05371,1.05373,1.05374,1.04617,1.0462
95,0.98585,0.98572,0.99461,0.99465,1.05373,1.05374,1.05367,1.0462,1.04621
95,0.98572,0.98559,0.99465,0.99468,1.05374,1.05367,1.05369,1.04621,1.04622
95,0.98559,0.98548,0.99468,0.99471,1.05367,1.05369,1.05363,1.04622,1.04623
95,0.98548,0.98536,0.99471,0.99475,1.05369,1.05363,1.05359,1.04623,1.04625
95,0.98536,0.98526,0.99475,0.99479,1.05363,1.05359,1.05352,1.04625,1.04627
95,0.98526,0.98514,0.99479,0.99481,1.05359,1.05352,1.05342,1.04627,1.04632
95,0.98514,0.98505,0.99481,0.99484,1.05352,1.05342,1.05333,1.04632,1.04637
95,0.98505,0.98493,0.99484,0.99488,1.05342,1.05333,1.05325,1.04637,1.04634
95,0.98493,0.98481,0.99488,0.9949,1.05333,1.05325,1.05317,1.04634,1.04631
95,0.98481,0.9847,0.9949,0.99493,1.05325,1.05317,1.05313,1.04631,1.04631
95,0.9847,0.98463,0.99493,0.99495,1.05317,1.05313,1.05308,1.04631,1.04637
95,0.98463,0.98452,0.99495,0.99499,1.05313,1.05308,1.05298,1.04637,1.04637
95,0.98452,0.98443,0.99499,0.99501,1.05308,1.05298,1.05284,1.04637,1.04645
95,0.98443,0.98435,0.99501,0.99503,1.05298,1.05284,1.05277,1.04645,1.04644
95,0.98435,0.98422,0.99503,0.99504,1.05284,1.05277,1.05267,1.04644,1.04638
95,0.98422,0.98408,0.99504,0.99506,1.05277,1.05267,1.05252,1.04638,1.04643
95,0.98408,0.98402,0.99506,0.99507,1.05267,1.05252,1.05247,1.04643,1.04639
